Analyzer:;PQM-711 (BS0109)
Recording start: ;2019-10-17 10:50:00.004
Recording stop: ;2019-10-25 13:30:00.186
Time:;(UTC+2)
Flag:;
E - event;
P - PLL no synchronization;
G - GPS no synchronization;
T - time resynchronization;
A - A/D overflow;

;;'E';'P';'G';'T';'A';Date      ;Time (UTC+2);THD U L1 avg [%];THD U L2 avg [%];THD U L3 avg [%];U H 1 L1 avg [V];U H 2 L1 avg [V];U H 3 L1 avg [V];U H 4 L1 avg [V];U H 5 L1 avg [V];U H 6 L1 avg [V];U H 7 L1 avg [V];U H 8 L1 avg [V];U H 9 L1 avg [V];U H 10 L1 avg [V];U H 11 L1 avg [V];U H 12 L1 avg [V];U H 13 L1 avg [V];U H 14 L1 avg [V];U H 15 L1 avg [V];U H 16 L1 avg [V];U H 17 L1 avg [V];U H 18 L1 avg [V];U H 19 L1 avg [V];U H 20 L1 avg [V];U H 21 L1 avg [V];U H 22 L1 avg [V];U H 23 L1 avg [V];U H 24 L1 avg [V];U H 25 L1 avg [V];U H 26 L1 avg [V];U H 27 L1 avg [V];U H 28 L1 avg [V];U H 29 L1 avg [V];U H 30 L1 avg [V];U H 31 L1 avg [V];U H 32 L1 avg [V];U H 33 L1 avg [V];U H 34 L1 avg [V];U H 35 L1 avg [V];U H 36 L1 avg [V];U H 37 L1 avg [V];U H 38 L1 avg [V];U H 39 L1 avg [V];U H 40 L1 avg [V];U H 41 L1 avg [V];U H 42 L1 avg [V];U H 43 L1 avg [V];U H 44 L1 avg [V];U H 45 L1 avg [V];U H 46 L1 avg [V];U H 47 L1 avg [V];U H 48 L1 avg [V];U H 49 L1 avg [V];U H 50 L1 avg [V];U H 1 L2 avg [V];U H 2 L2 avg [V];U H 3 L2 avg [V];U H 4 L2 avg [V];U H 5 L2 avg [V];U H 6 L2 avg [V];U H 7 L2 avg [V];U H 8 L2 avg [V];U H 9 L2 avg [V];U H 10 L2 avg [V];U H 11 L2 avg [V];U H 12 L2 avg [V];U H 13 L2 avg [V];U H 14 L2 avg [V];U H 15 L2 avg [V];U H 16 L2 avg [V];U H 17 L2 avg [V];U H 18 L2 avg [V];U H 19 L2 avg [V];U H 20 L2 avg [V];U H 21 L2 avg [V];U H 22 L2 avg [V];U H 23 L2 avg [V];U H 24 L2 avg [V];U H 25 L2 avg [V];U H 26 L2 avg [V];U H 27 L2 avg [V];U H 28 L2 avg [V];U H 29 L2 avg [V];U H 30 L2 avg [V];U H 31 L2 avg [V];U H 32 L2 avg [V];U H 33 L2 avg [V];U H 34 L2 avg [V];U H 35 L2 avg [V];U H 36 L2 avg [V];U H 37 L2 avg [V];U H 38 L2 avg [V];U H 39 L2 avg [V];U H 40 L2 avg [V];U H 41 L2 avg [V];U H 42 L2 avg [V];U H 43 L2 avg [V];U H 44 L2 avg [V];U H 45 L2 avg [V];U H 46 L2 avg [V];U H 47 L2 avg [V];U H 48 L2 avg [V];U H 49 L2 avg [V];U H 50 L2 avg [V];U H 1 L3 avg [V];U H 2 L3 avg [V];U H 3 L3 avg [V];U H 4 L3 avg [V];U H 5 L3 avg [V];U H 6 L3 avg [V];U H 7 L3 avg [V];U H 8 L3 avg [V];U H 9 L3 avg [V];U H 10 L3 avg [V];U H 11 L3 avg [V];U H 12 L3 avg [V];U H 13 L3 avg [V];U H 14 L3 avg [V];U H 15 L3 avg [V];U H 16 L3 avg [V];U H 17 L3 avg [V];U H 18 L3 avg [V];U H 19 L3 avg [V];U H 20 L3 avg [V];U H 21 L3 avg [V];U H 22 L3 avg [V];U H 23 L3 avg [V];U H 24 L3 avg [V];U H 25 L3 avg [V];U H 26 L3 avg [V];U H 27 L3 avg [V];U H 28 L3 avg [V];U H 29 L3 avg [V];U H 30 L3 avg [V];U H 31 L3 avg [V];U H 32 L3 avg [V];U H 33 L3 avg [V];U H 34 L3 avg [V];U H 35 L3 avg [V];U H 36 L3 avg [V];U H 37 L3 avg [V];U H 38 L3 avg [V];U H 39 L3 avg [V];U H 40 L3 avg [V];U H 41 L3 avg [V];U H 42 L3 avg [V];U H 43 L3 avg [V];U H 44 L3 avg [V];U H 45 L3 avg [V];U H 46 L3 avg [V];U H 47 L3 avg [V];U H 48 L3 avg [V];U H 49 L3 avg [V];U H 50 L3 avg [V]
;;   ;   ;   ;   ;   ;2019-10-21;20:50:00.083;1,51            ;1,52            ;1,39            ;235,57          ;0,0250          ;0,5131          ;0,0375          ;3,1409          ;0,0876          ;1,4140          ;0,0375          ;0,2252          ;0,0375           ;0,4755           ;0,0250           ;0,2127           ;0,0250           ;0,1502           ;0,0375           ;0,2628           ;0,0250           ;0,1877           ;0,0250           ;0,0501           ;0,0250           ;0,1376           ;0,0125           ;0,1001           ;0,0125           ;0,0125           ;0,0125           ;0,0375           ;0,0125           ;0,0250           ;0,0125           ;0,0375           ;0,0125           ;0,0375           ;0,0000           ;0,0250           ;0,0000           ;0,0125           ;0,0125           ;0,0250           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,58          ;0,0501          ;0,3128          ;0,0375          ;3,1909          ;0,0501          ;1,2639          ;0,0626          ;0,3504          ;0,0375           ;0,5381           ;0,0375           ;0,1376           ;0,0125           ;0,1877           ;0,0375           ;0,3504           ;0,0375           ;0,4380           ;0,0375           ;0,3379           ;0,0125           ;0,3254           ;0,0250           ;0,1126           ;0,0250           ;0,1502           ;0,0250           ;0,0626           ;0,0125           ;0,0751           ;0,0125           ;0,0250           ;0,0125           ;0,0751           ;0,0125           ;0,0375           ;0,0125           ;0,0250           ;0,0125           ;0,0375           ;0,0000           ;0,0125           ;0,0000           ;0,0250           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,16          ;0,0375          ;0,3254          ;0,0751          ;2,8030          ;0,0250          ;1,4391          ;0,0501          ;0,2628          ;0,0375           ;0,4630           ;0,0250           ;0,2252           ;0,0250           ;0,1502           ;0,0250           ;0,3379           ;0,0250           ;0,0751           ;0,0375           ;0,1502           ;0,0125           ;0,3128           ;0,0125           ;0,1126           ;0,0250           ;0,1001           ;0,0125           ;0,0876           ;0,0125           ;0,0626           ;0,0125           ;0,0250           ;0,0125           ;0,1001           ;0,0125           ;0,0501           ;0,0125           ;0,0250           ;0,0125           ;0,0250           ;0,0000           ;0,0125           ;0,0000           ;0,0250           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:00:00.078;1,58            ;1,56            ;1,46            ;236,21          ;0,0251          ;0,4894          ;0,0376          ;3,2875          ;0,0878          ;1,5936          ;0,0251          ;0,1882          ;0,0376           ;0,4015           ;0,0251           ;0,1129           ;0,0125           ;0,1129           ;0,0376           ;0,2133           ;0,0251           ;0,1757           ;0,0251           ;0,0627           ;0,0251           ;0,1004           ;0,0125           ;0,0878           ;0,0251           ;0,0125           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0251           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,25          ;0,0376          ;0,3513          ;0,0376          ;3,3001          ;0,0376          ;1,4179          ;0,0627          ;0,3137          ;0,0376           ;0,4768           ;0,0376           ;0,1129           ;0,0125           ;0,1882           ;0,0376           ;0,1380           ;0,0376           ;0,4392           ;0,0376           ;0,2133           ;0,0251           ;0,2008           ;0,0251           ;0,0753           ;0,0251           ;0,1129           ;0,0251           ;0,0251           ;0,0125           ;0,0502           ;0,0125           ;0,0251           ;0,0125           ;0,0627           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,64          ;0,0376          ;0,3388          ;0,0753          ;2,9613          ;0,0251          ;1,5810          ;0,0627          ;0,2510          ;0,0251           ;0,4015           ;0,0251           ;0,1380           ;0,0125           ;0,1631           ;0,0251           ;0,2761           ;0,0251           ;0,0502           ;0,0251           ;0,1882           ;0,0251           ;0,2635           ;0,0125           ;0,1129           ;0,0251           ;0,1004           ;0,0125           ;0,0753           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0878           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:10:00.153;1,39            ;1,38            ;1,31            ;236,32          ;0,0251          ;0,4644          ;0,0377          ;2,7739          ;0,0879          ;1,5815          ;0,0377          ;0,2008          ;0,0377           ;0,3389           ;0,0251           ;0,1506           ;0,0126           ;0,1130           ;0,0377           ;0,2008           ;0,0251           ;0,2510           ;0,0251           ;0,0628           ;0,0251           ;0,1255           ;0,0126           ;0,0753           ;0,0126           ;0,0251           ;0,0126           ;0,0502           ;0,0126           ;0,0377           ;0,0126           ;0,0377           ;0,0000           ;0,0377           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;237,33          ;0,0377          ;0,3766          ;0,0377          ;2,8116          ;0,0502          ;1,4560          ;0,0628          ;0,3263          ;0,0377           ;0,4142           ;0,0377           ;0,1004           ;0,0126           ;0,2008           ;0,0377           ;0,0879           ;0,0377           ;0,3891           ;0,0377           ;0,2134           ;0,0126           ;0,1883           ;0,0251           ;0,0628           ;0,0251           ;0,0879           ;0,0126           ;0,0377           ;0,0126           ;0,0502           ;0,0126           ;0,0126           ;0,0126           ;0,0628           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;236,79          ;0,0377          ;0,3514          ;0,0753          ;2,5229          ;0,0251          ;1,5941          ;0,0502          ;0,2510          ;0,0377           ;0,3766           ;0,0251           ;0,1632           ;0,0126           ;0,1506           ;0,0251           ;0,3012           ;0,0251           ;0,1004           ;0,0377           ;0,2510           ;0,0126           ;0,2259           ;0,0126           ;0,0879           ;0,0251           ;0,1130           ;0,0126           ;0,1004           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,1004           ;0,0126           ;0,0377           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:20:00.006;1,47            ;1,42            ;1,37            ;236,75          ;0,0251          ;0,4900          ;0,0377          ;2,9526          ;0,0754          ;1,7087          ;0,0377          ;0,1633          ;0,0377           ;0,3644           ;0,0251           ;0,1382           ;0,0251           ;0,1131           ;0,0377           ;0,1885           ;0,0251           ;0,1759           ;0,0251           ;0,0503           ;0,0251           ;0,0879           ;0,0126           ;0,0879           ;0,0126           ;0,0126           ;0,0126           ;0,0503           ;0,0126           ;0,0377           ;0,0126           ;0,0377           ;0,0000           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,65          ;0,0377          ;0,3392          ;0,0628          ;2,8772          ;0,0377          ;1,5705          ;0,0628          ;0,2764          ;0,0377           ;0,4272           ;0,0377           ;0,0879           ;0,0251           ;0,2136           ;0,0377           ;0,0754           ;0,0377           ;0,3015           ;0,0377           ;0,2010           ;0,0126           ;0,1633           ;0,0251           ;0,0628           ;0,0251           ;0,0879           ;0,0251           ;0,0251           ;0,0126           ;0,0377           ;0,0126           ;0,0126           ;0,0126           ;0,0503           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,10          ;0,0251          ;0,4146          ;0,0628          ;2,6511          ;0,0503          ;1,6962          ;0,0503          ;0,2387          ;0,0377           ;0,3644           ;0,0251           ;0,2262           ;0,0126           ;0,1382           ;0,0251           ;0,2513           ;0,0251           ;0,1382           ;0,0377           ;0,1759           ;0,0251           ;0,2387           ;0,0126           ;0,1131           ;0,0126           ;0,0879           ;0,0126           ;0,0879           ;0,0126           ;0,0377           ;0,0126           ;0,0251           ;0,0000           ;0,0879           ;0,0126           ;0,0503           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:30:00.196;1,50            ;1,44            ;1,37            ;236,58          ;0,0251          ;0,4772          ;0,0377          ;3,0017          ;0,0502          ;1,7081          ;0,0502          ;0,2009          ;0,0377           ;0,2512           ;0,0251           ;0,1382           ;0,0251           ;0,0879           ;0,0377           ;0,2763           ;0,0251           ;0,2386           ;0,0251           ;0,0628           ;0,0251           ;0,1005           ;0,0126           ;0,0754           ;0,0126           ;0,0251           ;0,0126           ;0,0628           ;0,0126           ;0,0377           ;0,0126           ;0,0251           ;0,0000           ;0,0377           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;237,57          ;0,0377          ;0,3768          ;0,0502          ;2,9137          ;0,0377          ;1,6327          ;0,0502          ;0,2889          ;0,0377           ;0,4396           ;0,0377           ;0,0879           ;0,0251           ;0,1884           ;0,0377           ;0,1005           ;0,0377           ;0,2763           ;0,0377           ;0,1256           ;0,0126           ;0,1758           ;0,0251           ;0,0628           ;0,0251           ;0,0879           ;0,0251           ;0,0251           ;0,0126           ;0,0377           ;0,0126           ;0,0251           ;0,0126           ;0,0502           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;236,99          ;0,0251          ;0,4270          ;0,0502          ;2,6500          ;0,0502          ;1,6955          ;0,0502          ;0,1884          ;0,0377           ;0,3140           ;0,0251           ;0,2009           ;0,0251           ;0,1633           ;0,0251           ;0,2637           ;0,0251           ;0,1633           ;0,0377           ;0,1633           ;0,0251           ;0,2763           ;0,0126           ;0,0879           ;0,0126           ;0,0628           ;0,0126           ;0,1005           ;0,0126           ;0,0502           ;0,0126           ;0,0126           ;0,0126           ;0,0879           ;0,0126           ;0,0502           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:40:00.126;1,44            ;1,41            ;1,34            ;236,69          ;0,0251          ;0,4274          ;0,0251          ;2,7150          ;0,0503          ;1,9357          ;0,0503          ;0,2011          ;0,0377           ;0,2137           ;0,0251           ;0,1006           ;0,0251           ;0,0880           ;0,0377           ;0,2765           ;0,0251           ;0,2137           ;0,0251           ;0,0754           ;0,0251           ;0,1131           ;0,0126           ;0,0754           ;0,0126           ;0,0251           ;0,0126           ;0,0754           ;0,0126           ;0,0377           ;0,0126           ;0,0251           ;0,0000           ;0,0377           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0126           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,66          ;0,0377          ;0,3771          ;0,0377          ;2,7024          ;0,0503          ;1,8226          ;0,0503          ;0,2891          ;0,0377           ;0,3645           ;0,0377           ;0,0754           ;0,0251           ;0,1760           ;0,0377           ;0,0754           ;0,0377           ;0,2262           ;0,0377           ;0,1006           ;0,0126           ;0,1760           ;0,0251           ;0,0503           ;0,0251           ;0,0880           ;0,0251           ;0,0377           ;0,0126           ;0,0503           ;0,0126           ;0,0126           ;0,0126           ;0,0503           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0126           ;0,0251           ;0,0000           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,27          ;0,0377          ;0,4022          ;0,0503          ;2,4133          ;0,0377          ;1,9357          ;0,0377          ;0,1885          ;0,0377           ;0,3394           ;0,0251           ;0,1760           ;0,0126           ;0,2011           ;0,0251           ;0,2388           ;0,0251           ;0,1508           ;0,0251           ;0,1885           ;0,0251           ;0,2137           ;0,0126           ;0,0628           ;0,0126           ;0,0754           ;0,0126           ;0,0880           ;0,0126           ;0,0377           ;0,0126           ;0,0126           ;0,0126           ;0,0880           ;0,0126           ;0,0503           ;0,0126           ;0,0126           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0126           ;0,0251           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;21:50:00.111;1,41            ;1,36            ;1,31            ;237,32          ;0,0252          ;0,4414          ;0,0252          ;2,6106          ;0,0504          ;1,9674          ;0,0378          ;0,2144          ;0,0378           ;0,2648           ;0,0252           ;0,1009           ;0,0252           ;0,0631           ;0,0378           ;0,3027           ;0,0252           ;0,2270           ;0,0252           ;0,1261           ;0,0252           ;0,1009           ;0,0126           ;0,0504           ;0,0252           ;0,0252           ;0,0126           ;0,0757           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0000           ;0,0378           ;0,0000           ;0,0252           ;0,0000           ;0,0126           ;0,0126           ;0,0252           ;0,0000           ;0,0252           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;238,35          ;0,0504          ;0,3153          ;0,0883          ;2,5854          ;0,0504          ;1,8034          ;0,0757          ;0,2775          ;0,0378           ;0,3783           ;0,0378           ;0,0504           ;0,0252           ;0,1892           ;0,0378           ;0,1135           ;0,0378           ;0,2775           ;0,0378           ;0,0757           ;0,0252           ;0,1766           ;0,0252           ;0,0378           ;0,0252           ;0,1009           ;0,0252           ;0,0504           ;0,0126           ;0,0504           ;0,0126           ;0,0252           ;0,0126           ;0,0631           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0000           ;0,0252           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,97          ;0,0378          ;0,4162          ;0,0504          ;2,3079          ;0,0504          ;1,9296          ;0,0378          ;0,2270          ;0,0378           ;0,3657           ;0,0252           ;0,1639           ;0,0252           ;0,1766           ;0,0252           ;0,2522           ;0,0252           ;0,1387           ;0,0252           ;0,2144           ;0,0252           ;0,1639           ;0,0126           ;0,0504           ;0,0126           ;0,0883           ;0,0126           ;0,0883           ;0,0126           ;0,0378           ;0,0126           ;0,0252           ;0,0000           ;0,0883           ;0,0126           ;0,0504           ;0,0000           ;0,0126           ;0,0126           ;0,0252           ;0,0000           ;0,0126           ;0,0126           ;0,0252           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;22:00:00.184;1,50            ;1,44            ;1,39            ;237,97          ;0,0253          ;0,4930          ;0,0253          ;2,8318          ;0,0506          ;2,0606          ;0,0379          ;0,2528          ;0,0379           ;0,2908           ;0,0253           ;0,0506           ;0,0253           ;0,0759           ;0,0379           ;0,2655           ;0,0253           ;0,2023           ;0,0253           ;0,1264           ;0,0253           ;0,0759           ;0,0126           ;0,0632           ;0,0253           ;0,0253           ;0,0126           ;0,0759           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0000           ;0,0253           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;238,93          ;0,0379          ;0,2908          ;0,0506          ;2,7559          ;0,0506          ;1,9215          ;0,0506          ;0,3160          ;0,0379           ;0,4045           ;0,0379           ;0,0506           ;0,0253           ;0,1643           ;0,0379           ;0,1011           ;0,0379           ;0,2908           ;0,0253           ;0,0759           ;0,0253           ;0,1391           ;0,0253           ;0,0506           ;0,0253           ;0,1011           ;0,0253           ;0,0379           ;0,0126           ;0,0379           ;0,0126           ;0,0253           ;0,0126           ;0,0506           ;0,0126           ;0,0126           ;0,0126           ;0,0253           ;0,0126           ;0,0253           ;0,0000           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;238,66          ;0,0379          ;0,4172          ;0,0506          ;2,5031          ;0,0506          ;2,0227          ;0,0379          ;0,2402          ;0,0379           ;0,4045           ;0,0253           ;0,1391           ;0,0253           ;0,2149           ;0,0253           ;0,2023           ;0,0253           ;0,1391           ;0,0253           ;0,2276           ;0,0126           ;0,1643           ;0,0126           ;0,0632           ;0,0126           ;0,0885           ;0,0126           ;0,0759           ;0,0126           ;0,0379           ;0,0126           ;0,0253           ;0,0126           ;0,0759           ;0,0126           ;0,0506           ;0,0126           ;0,0126           ;0,0126           ;0,0253           ;0,0000           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0000           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;22:10:00.091;1,61            ;1,53            ;1,49            ;237,35          ;0,0252          ;0,5043          ;0,0378          ;3,1140          ;0,0378          ;2,0928          ;0,0378          ;0,2395          ;0,0378           ;0,2521           ;0,0252           ;0,0756           ;0,0252           ;0,0756           ;0,0378           ;0,2143           ;0,0252           ;0,1765           ;0,0126           ;0,0883           ;0,0252           ;0,0883           ;0,0126           ;0,0378           ;0,0252           ;0,0252           ;0,0126           ;0,0630           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0000           ;0,0252           ;0,0000           ;0,0252           ;0,0000           ;0,0000           ;0,0000           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;238,38          ;0,0378          ;0,2269          ;0,0630          ;2,9880          ;0,0378          ;1,9668          ;0,0504          ;0,3026          ;0,0378           ;0,3656           ;0,0378           ;0,1135           ;0,0252           ;0,1513           ;0,0378           ;0,1009           ;0,0378           ;0,3404           ;0,0252           ;0,1009           ;0,0252           ;0,1135           ;0,0252           ;0,0630           ;0,0378           ;0,1135           ;0,0252           ;0,0504           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0504           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0126           ;0,0126           ;0,0126           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;237,89          ;0,0252          ;0,3656          ;0,0504          ;2,7736          ;0,0504          ;2,0928          ;0,0378          ;0,2269          ;0,0252           ;0,3278           ;0,0252           ;0,1765           ;0,0252           ;0,1891           ;0,0252           ;0,2269           ;0,0126           ;0,1135           ;0,0252           ;0,2143           ;0,0126           ;0,1009           ;0,0126           ;0,0883           ;0,0126           ;0,0756           ;0,0126           ;0,0883           ;0,0126           ;0,0504           ;0,0126           ;0,0252           ;0,0126           ;0,0756           ;0,0126           ;0,0504           ;0,0126           ;0,0252           ;0,0126           ;0,0252           ;0,0000           ;0,0126           ;0,0126           ;0,0126           ;0,0000           ;0,0126           ;0,0000           ;0,0000           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-21;22:20:00.196;1,66            ;1,57            ;1,52            ;234,69          ;0,0374          ;0,5115          ;0,0249          ;3,2684          ;0,0499          ;2,0085          ;0,0374          ;0,2245          ;0,0374           ;0,2744           ;0,0249           ;0,0998           ;0,0249           ;0,0624           ;0,0374           ;0,2121           ;0,0249           ;0,1372           ;0,0249           ;0,0748           ;0,0249           ;0,0873           ;0,0125           ;0,0499           ;0,0249           ;0,0249           ;0,0249           ;0,0624           ;0,0125           ;0,0249           ;0,0125           ;0,0125           ;0,0125           ;0,0249           ;0,0125           ;0,0249           ;0,0125           ;0,0125           ;0,0125           ;0,0249           ;0,0000           ;0,0249           ;0,0000           ;0,0000           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;235,86          ;0,0624          ;0,2495          ;0,0624          ;3,1062          ;0,0499          ;1,8588          ;0,0499          ;0,2744          ;0,0374           ;0,3243           ;0,0374           ;0,1622           ;0,0249           ;0,1497           ;0,0374           ;0,0873           ;0,0499           ;0,3742           ;0,0249           ;0,0873           ;0,0125           ;0,1247           ;0,0374           ;0,0624           ;0,0374           ;0,1247           ;0,0249           ;0,0748           ;0,0125           ;0,0249           ;0,0125           ;0,0249           ;0,0125           ;0,0624           ;0,0125           ;0,0249           ;0,0125           ;0,0249           ;0,0125           ;0,0249           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0000           ;0,0000           ;235,21          ;0,0374          ;0,3493          ;0,0624          ;2,8942          ;0,0499          ;1,9835          ;0,0374          ;0,2495          ;0,0249           ;0,2869           ;0,0125           ;0,2121           ;0,0125           ;0,1746           ;0,0249           ;0,2744           ;0,0125           ;0,0873           ;0,0249           ;0,2370           ;0,0125           ;0,1123           ;0,0125           ;0,0873           ;0,0125           ;0,0624           ;0,0125           ;0,0998           ;0,0125           ;0,0374           ;0,0125           ;0,0249           ;0,0125           ;0,0873           ;0,0125           ;0,0374           ;0,0125           ;0,0249           ;0,0125           ;0,0249           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
